4930481A15Rik,False
9430060I03Rik,False
Actc1,False
Alg8,False
Anapc13,False
Arhgap31,False
Arl5c,False
Axin1,False
BC028528,False
Bbs4,False
Bccip,False
Bnc2,False
Bola3,False
Card10,False
Cenpv,False
Chchd3,False
Cited4,False
Cmss1,False
Cnot7,False
Cnpy1,False
Col18a1,False
Col1a1,False
Colec12,False
Commd7,False
Cox5a,False
Cpne5,False
Crabp1,False
Creld2,False
Csrp2,False
Ctsl,False
Dazap2,False
Dcc,False
Dcxr,False
Ddx6,False
Dexi,False
Dlk1,False
Dll1,False
Dok1,False
Eea1,False
Eif3b,False
Eif3f,False
Eif4e,False
F11r,False
Fam160b1,False
Fbl,False
Fbxo5,False
Fth1,False
Gars,False
Gas1,False
Gm12355,False
Gm1673,False
Gm26561,False
Gm26917,False
Gm29771,False
Gm3550,False
Gm42418,False
Gm42715,False
Gm5148,False
Gpx1,False
Gpx8,False
H19,False
H2afy,False
H3f3b,False
Hba-a1,False
Hba-a2,False
Hba-x,False
Hbb-y,False
Heg1,False
Hmgb2,False
Hnrnpr,False
Hspa9,False
Hsph1,False
Ifi35,False
Igf2,False
Igfbp4,False
Igfbp5,False
Ilk,False
Ipo13,False
Iqck,False
Itm2a,False
Kif13a,False
Larp4b,False
Ldha,False
Lrrc4c,False
Lsm2,False
Med17,False
Meltf,False
Mest,False
Mif,False
Mmp19,False
Mogs,False
Mrpl19,False
Mrpl35,False
Mt2,False
Myl4,False
Myl9,False
Mylpf,False
Ndufc2,False
Nme4,False
Nop58,False
Nphs1,False
Nsd3,False
Nxn,False
Pcyt2,False
Pdf,False
Peg3,False
Phykpl,False
Pofut2,False
Pold2,False
Ppib,False
Ppie,False
Ppm1g,False
Ppp2r3a,False
Ppp5c,False
Prpf40a,False
Prss27,False
Psmb1,False
Rcbtb2,False
Reps1,False
Rgs6,False
Rnf7,False
Rpap3,False
Rpl22l1,False
Rpl26,False
Rpl5,False
Rpl8,False
Rpl9,False
Rplp1,False
Rps10,False
Rps12,False
Rps18,False
Rps27,False
Rps28,False
Scd2,False
Sec11a,False
Sem1,False
Shisa2,False
Simc1,False
Slc27a4,False
Slc3a1,False
Slirp,False
Smc4,False
Smdt1,False
Smim7,False
Smpd2,False
Snd1,False
Snf8,False
Snrpb,False
Snrpd1,False
Snrpf,False
Sparc,False
Srsf11,False
Ssr2,False
St13,False
St6galnac5,False
Sumo3,False
Tecpr2,False
Tfdp1,False
Timm8b,False
Tmed10,False
Tmsb4x,False
Tnnc2,False
Tom1l2,False
Trappc1,False
Tsen15,False
Ubxn4,False
Uqcr10,False
Vim,False
Vmn2r30,False
Wasf1,False
Wdr70,False
Wdr90,False
Wt1,False
Ybx1,False
Zc3h7a,False
Zfhx3,False
Zfp456,False
mt-Cytb,False
0610010K14Rik,False
1600027J07Rik,False
6330403L08Rik,False
Abt1,False
Acta1,False
Acta2,False
Actr1b,False
Ak2,False
Alg13,False
Alkbh7,False
Ap1ar,False
Ate1,False
Atg13,False
Atxn10,False
Bcl7b,False
Bex3,False
Bmp6,False
Bub3,False
C1qtnf3,False
Camk2n2,False
Ccdc77,False
Ccnd2,False
Ccni,False
Cdip1,False
Cdkn1c,False
Cdon,False
Cep162,False
Cep164,False
Cetn3,False
Chst8,False
Chtop,False
Cks2,False
Cluh,False
Cnot1,False
Cpne8,False
Cstb,False
Ctbp1,False
Ddx21,False
Ddx28,False
Dmrt2,False
Dusp22,False
Eif2ak1,False
Eif2b5,False
Eif2s1,False
Etaa1,False
Fam214b,False
Fam32a,False
Fmr1,False
Gapdh,False
Gm49335,False
Gpsm2,False
Grhl2,False
Grwd1,False
Hbb-bs,False
Hbb-bt,False
Herc1,False
Hist1h2ag,False
Hmbs,False
Hspa5,False
Idnk,False
Igfbp2,False
Itgb5,False
Kif11,False
Larp7,False
Lrpap1,False
Lrrn1,False
Lum,False
Map3k2,False
Maz,False
Mkl1,False
Mme,False
Mrpl14,False
Mrpl42,False
Mrps15,False
Mt1,False
Mtx1,False
Myl3,False
Nbas,False
Ndrg3,False
Nkd2,False
Nol3,False
Nudc,False
Nudt10,False
Ormdl1,False
Peg10,False
Pfdn5,False
Phf5a,False
Pla2g16,False
Polr2f,False
Ppig,False
Prex1,False
Psma1,False
Ptpn2,False
Pycrl,False
Ramp3,False
Rbm43,False
Rbpj,False
Rcn3,False
Rev3l,False
Rnf121,False
Rpl31,False
Rpp14,False
Rsl24d1,False
Rsrp1,False
Ryr2,False
Sec16a,False
Sec61a1,False
Sfmbt1,False
Sfrp2,False
Slc16a3,False
Slc25a51,False
Smarca4,False
Smim20,False
Smn1,False
Snu13,False
Snx5,False
Son,False
Sqstm1,False
Supt6,False
Synpo2l,False
Syt7,False
Tgs1,False
Timm13,False
Tma7,False
Tmed9,False
Tmem259,False
Tmsb10,False
Tnik,False
Tnni1,False
Tnnt2,False
Tor2a,False
Traf2,False
Tuba1a,False
Tube1,False
Use1,False
Usp1,False
Vps53,False
Wasf2,False
Wdr76,False
Wiz,False
Wnt6,False
Zcchc11,False
Zdhhc13,False
Zfp112,False
Zfyve21,False
1700037H04Rik,False
