1700007G11Rik,True
1700123O20Rik,True
1810030O07Rik,False
2010107E04Rik,True
2210016F16Rik,False
2600014E21Rik,True
2610001J05Rik,True
2810429I04Rik,True
3830406C13Rik,False
4930481A15Rik,True
9430060I03Rik,False
AC154200.1,True
Abcb7,False
Abcc1,False
Abcc5,False
Abl2,True
Abr,True
Acbd6,False
Ackr3,True
Aco2,True
Acot9,True
Acp1,True
Actb,True
Actc1,True
Adgrd1,True
Adgre4,False
Adk,True
Aff1,True
Akap8,True
Aldh4a1,False
Aldh7a1,True
Alg8,False
Anapc13,True
Anapc5,True
Anp32a,True
Anp32e,True
Antxr1,True
Ap1m1,True
Ap2a2,False
Ap3m1,False
Arf2,True
Arf4,True
Arhgap31,True
Arid1a,True
Arl5a,False
Arl5c,True
Arpp19,False
Arxes2,True
Asap2,True
Atf7ip2,True
Atg7,False
Atp5b,True
Atp5c1,True
Atp5e,True
Atp5f1,True
Atp5g3,True
Atp5j,True
Atp5j2,True
Atp5k,True
Atp6v0b,True
Atpif1,True
Aurkb,True
Auts2,True
Axdnd1,True
Axin1,False
B230219D22Rik,True
B3gat2,False
B4galt6,True
BC028528,False
BC052040,False
BC053393,False
Bbs4,False
Bccip,True
Bcl7c,True
Bhlhb9,True
Bicra,False
Bnc2,True
Bod1,True
Bod1l,False
Bola3,True
Boll,False
Borcs7,False
Brinp1,False
Brinp3,False
Btaf1,True
Btbd7,True
Bzw1,True
C130026L21Rik,True
C1qtnf12,False
Cacul1,False
Calm1,True
Calm2,True
Calr,True
Cant1,True
Capn12,True
Capza2,True
Card10,True
Ccdc12,True
Ccdc86,False
Ccdc91,False
Ccdc93,False
Ccnl2,True
Cct2,True
Cct3,True
Cd24a,True
Cdc37,True
Cdc42,True
Cdc5l,False
Cdca7,True
Cdca8,True
Cdk2ap1,True
Cdk4,True
Cenpa,True
Cenpf,True
Cenpj,True
Cenpl,False
Cenpn,False
Cenpv,True
Cfl1,True
Champ1,False
Chchd2,True
Chchd3,False
Chd4,True
Chkb,False
Chordc1,True
Cited2,True
Cited4,True
Cldnd1,True
Clint1,True
Clock,True
Cmss1,True
Cnbp,True
Cnot7,True
Cnpy1,True
Coasy,False
Col18a1,True
Col1a1,True
Colec12,True
Commd7,False
Copb2,True
Cops9,True
Cox14,True
Cox5a,True
Cox6b1,True
Cox7a2,True
Cox7c,True
Cox8a,True
Cpne5,True
Crabp1,True
Creld2,True
Crkl,True
Cs,True
Csde1,True
Csrp1,True
Csrp2,True
Ctdsp2,True
Ctnna1,True
Ctsl,True
Cttn,True
Cuedc1,False
Cux2,False
Cx3cr1,False
Dad1,True
Dazap2,True
Dcc,True
Dcp2,True
Dcps,True
Dcun1d5,True
Dcxr,False
Ddx19a,True
Ddx39b,True
Ddx3x,True
Ddx46,True
Ddx6,True
Dennd5a,True
Dexi,False
Dgcr2,True
Dhx15,True
Dkc1,True
Dlk1,True
Dll1,True
Dmap1,False
Dnaja2,True
Dok1,False
Dpm3,True
Dpysl2,True
Drosha,False
Dus4l,False
Edrf1,False
Eea1,True
Eef1a1,True
Eef1b2,True
Eef1d,True
Eef1g,True
Eef2,True
Eif1,True
Eif1a,True
Eif3b,True
Eif3f,True
Eif3g,True
Eif3h,False
Eif3k,True
Eif3l,True
Eif4a2,True
Eif4e,True
Eif4g1,True
Eif4g2,True
Eif5a,True
Eif5b,True
Elob,True
Emc1,False
Epb41,True
Ercc3,True
Espl1,False
Evl,True
Ewsr1,True
Exoc6b,False
Exoc8,False
Exosc4,False
Ext1,True
F11r,True
F2r,True
Fabp5,True
Fah,False
Fam160b1,False
Fam207a,False
Fam20b,False
Fam221b,True
Farp1,True
Fasn,True
Fastkd2,False
Fau,True
Fbl,True
Fbxo11,True
Fbxo5,True
Fgf6,True
Fgfr1,True
Fgfr2,False
Fignl1,True
Fkbp4,True
Fkbp5,True
Flad1,False
Fpr3,False
Fscn1,True
Fth1,True
Ftl1,True
Ftl1-ps1,True
Fus,True
G3bp1,True
G3bp2,True
G6pdx,False
Gabarap,True
Gadl1,True
Galk1,True
Gars,True
Gas1,True
Gga2,False
Git1,True
Gli1,True
Glrx3,True
Glyr1,True
Gm10073,True
Gm10076,True
Gm11361,True
Gm12355,True
Gm1673,True
Gm17029,False
Gm2000,True
Gm20388,True
Gm20521,True
Gm21974,False
Gm26510,True
Gm26561,True
Gm26623,True
Gm26816,False
Gm26825,True
Gm26917,True
Gm27029,False
Gm28285,True
Gm29771,False
Gm3550,False
Gm36264,True
Gm37245,False
Gm42418,True
Gm42420,True
Gm42715,False
Gm43948,False
Gm47156,False
Gm5148,False
Gm5600,False
Gm6169,True
Gm6563,True
Gmeb1,False
Gnaq,True
Gnas,True
Gpbp1,True
Gpc3,True
Gpx1,True
Gpx8,True
Gramd3,False
Grb10,True
Gse1,False
Gsk3b,True
Gtf2h5,False
Gtf2i,True
Gtf3c2,True
Gucy1b2,False
Gulp1,True
H19,True
H2afv,True
H2afy,True
H3f3a,True
H3f3b,True
Hba-a1,True
Hba-a2,True
Hba-x,True
Hbb-bh1,True
Hbb-y,True
Hdac9,False
Hdhd3,False
Hectd3,False
Heg1,True
Hhla1,False
Higd1a,True
Hint1,True
Hist1h2ab,False
Hmg20a,True
Hmgb2,True
Hmgcl,True
Hmgcr,True
Hmgn1,True
Hnrnpa2b1,True
Hnrnpa3,True
Hnrnpab,True
Hnrnpc,True
Hnrnph1,True
Hnrnpk,True
Hnrnpr,True
Hnrnpu,True
Hnrnpul2,True
Hras,False
Hs3st5,True
Hsd17b12,True
Hsd17b4,False
Hsp90aa1,True
Hsp90ab1,True
Hspa14,True
Hspa8,True
Hspa9,True
Hspd1,True
Hspe1,True
Hsph1,True
Huwe1,True
Hyal2,False
Iars2,True
Ier5,True
Ifi35,True
Ift172,False
Igf2,True
Igf2bp1,True
Igfbp4,True
Igfbp5,True
Ik,True
Ikbkap,True
Ilf2,True
Ilk,True
Ints13,True
Ipcef1,True
Ipo13,False
Ipo9,True
Iqck,False
Iqcm,True
Iqgap2,True
Irx3,True
Isg20l2,True
Ist1,True
Itgb1bp1,False
Itm2a,True
Itm2b,True
Itm2c,True
Ivns1abp,True
Jak2,True
Jmjd8,False
Jpt1,True
Kars,True
Kcmf1,False
Khdrbs3,True
Kif13a,True
Kif13b,True
Kif5b,True
Klhdc10,True
Klhl13,True
Kmt2d,True
Krt7,True
Lamtor1,False
Lap3,True
Larp4b,True
Ldha,True
Lgals1,True
Lin37,False
Lrba,True
Lrrc4c,True
Lsm1,True
Lsm14b,True
Lsm2,True
Luc7l3,True
Maea,True
Maged1,True
Magi1,True
Magoh,True
Malsu1,True
Man2a2,False
Manf,True
Map1lc3b,True
Map1s,True
Map3k1,True
Mapk1ip1l,True
Mapk6,True
Marcksl1,True
Max,True
Mbtps1,True
Mbtps2,True
Mcf2l,True
Mcl1,True
Mcm2,True
Mcm4,True
Mcrip1,True
Mecp2,False
Med13,True
Med17,True
Med25,True
Meltf,False
Mest,True
Mettl23,True
Mfap2,True
Mgat4b,False
Mia2,True
Mif,True
Minos1,True
Mkrn1,True
Mlf2,True
Mllt3,True
Mlx,False
Mmd,True
Mmp19,False
Mns1,True
Mogs,False
Mok,False
Mon2,False
Mrpl11,True
Mrpl19,True
Mrpl20,True
Mrpl22,True
Mrpl34,True
Mrpl35,True
Mrpl38,False
Mrpl43,False
Mrpl51,True
Mrpl54,False
Mrps18c,True
Mrps24,True
Mrps25,False
Mrps27,False
Mrps28,True
Msl1,True
Msn,True
Mt2,True
Mtch1,True
Mtf1,False
Mvp,True
Mxra7,True
Mycbp,True
Myl12a,True
Myl4,True
Myl6b,False
Myl9,True
Mylpf,True
Myo1h,True
N4bp2l2,True
Naa15,True
Naa38,True
Naaladl2,True
Nabp2,True
Nap1l1,True
Ncapd2,True
Ncapg,False
Ncaph2,False
Nck2,True
Nckap1,True
Nckap5,True
Ndufa1,True
Ndufa11,True
Ndufa2,True
Ndufa3,True
Ndufa4,True
Ndufa7,True
Ndufb10,True
Ndufb11,False
Ndufb5,True
Ndufc1,True
Ndufc2,True
Ndufs6,True
Ndufs7,True
Ndufv3,True
Nedd4,False
Nedd8,False
